site_id,waterbody_name,municipality,description,latitude,longitude,pwl_id,fips_code,dec_region,nhd_reach_code,watershed_id,old_ribs_id,sampleinfo_present,chem_lab_present,chem_insitu_present,macroinfometrics_present,macroraw_present,habitat_present,userperc_present,"Hardness  (mg/L, as CaCO3) [n, ave, min, max]",Select Summary Statistics:, ,"pH (n, ave, min, max)", ,-- Data Availability --,x,y
01-NIAG_WC-24.9,Niagara River,Grand Island,tonawanda channel. west side.,43.02907,-78.89426,0101-0006,29,9,,ONT-158,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8782468.849712128,5316397.644620005
01-NIAG_WI-24.9,Niagara River,Grand Island,tonawanda channel. west of motor island.,43.02907,-78.89426,0101-0006,29,9,,ONT-158,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8782468.849712128,5316397.644620005
10-NICO-1.0,Nichols Brook,Keene,just upstream of alstead hill lane.,44.269447,-73.835122,1004-0071,31,5,4150404000528,C- 25-27,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8219288.183699226,5507234.851549011
02-NICH-0.3,Nichols Run,Carrollton,40 m above north main st.,42.02611,-78.62889,0201-0002,9,9,,PA-53-36-10,,T,F,T,T,T,F,T,[object Promise],,,[object Promise],,,-8752927.996440316,5164891.3981878925
02-NICH-3.4,Nichols Run,Allegany,off nichols run rd.,42.014451,-78.57756,0201-0002,9,9,,Pa-53-36,,F,F,F,T,T,F,T,[object Promise],,,[object Promise],,,-8747213.966977896,5163144.379624307
02-NINA-1.0,Ninemile Creek,Carrollton,north nine mile rd; 100 m above.,42.10332,-78.58036,0201-0045,9,9,,PA-53-42,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8747525.66155212,5176468.865674112
02-NINA-4.5,Ninemile Creek,Allegany,off n 9 mile rd.,42.144397,-78.55002,0201-0045,9,9,,Pa-53-42,,F,F,F,T,T,F,T,[object Promise],,,[object Promise],,,-8744148.22820145,5182634.015888224
03-NIMI-0.8,Ninemile Creek,Sterling,nr moon beach. 50 m upstream of irwin rd. bridge.,43.40167,-76.62778,0302-0005,11,7,,ONT-71,03021101,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8530165.45021899,5373311.338374794
03-NIMI-4.5,Ninemile Creek,Oswego,800 ft. west off chapel rd.,43.377508,-76.598269,0302-0005,75,7,,Ont  71,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8526880.300726186,5369610.081437109
03-NIMI-12.8,Ninemile Creek,Hannibal,peat bed rd.,43.308342,-76.567548,0302-0050,75,7,,Ont  71,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8523460.454649532,5359023.030820866
07-NINE-0.7,Ninemile Creek,Geddes,off state fair blvd. opp. lakeside pumping station.,43.08083,-76.22667,0702-0005,67,7,,ONT-66-12-12-P154-6,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8485514.089266898,5324283.101014181
07-NINE-3.9,Ninemile Creek,Camillus,directly below warners rd. bridge.,43.06993,-76.27341,0702-0005,67,7,,ONT-66-12-12-P154-6,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8490717.162266577,5322621.970477924
07-NINE-7.8,Ninemile Creek,Camillus,cr 36 bridge.,43.04,-76.30799,0702-0028,67,7,,ONT-66-12-12-P154-6,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8494566.590258207,5318062.238002303
12-NMIL-0.5,Ninemile Creek,Marcy,"200 m above river rd. bridge (2001)


























sampled at richie rd. in 2005.",43.18333,-75.33028,1201-0014,65,6,,H-240-227,12011501,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8385728.410914715,5339918.30383392
12-NMIL-6.2,Ninemile Creek,Marcy,mill st.,43.223606,-75.2894,1201-0014,65,6,,H-240-227,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8381177.6701310845,5346069.129481181
12-NMIL-13.9,Ninemile Creek,Trenton,at cr 91 bridge.,43.2159,-75.1794,1201-0211,65,6,,H-240-227-27,12011B14,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8368932.526143829,5344891.97888069
11-NIPO-1.7,Nipmoose Brook,Pittstown,at bridge on goosen regan rd.,42.93,-73.466,1102-0004,83,4,,H-264-10,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8178197.710618631,5301323.195284933
11-NIPO-3.8,Nipmoose Brook,Pittstown,nick mush rd. 40 m above bridge.,42.91278,-73.43916,1102-0004,83,4,,H-264-10,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8175209.89548574,5298705.48234376
17-NISS-4.7,Nissequogue River,Smithtown,Downstream of rt. 25 w. main street bridge.,40.858423,-73.210681,1702-0025,103,1,2030201000058,(MW5.3)  LIS- 62,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8149775.729548785,4991481.463235207
17-NISS-6.0,Nissequogue River,Smithtown,rt. 25. caleb state park. above usgs gage.,40.84889,-73.225,1702-0235,103,1,,(MW5.3)  LIS- 62,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8151369.713337453,4990078.458434889
01-NORG-1.9,Norge Creek,Westfield,10 m above rte 20 bridge.,42.31262,-79.5925,0105-0030,13,9,,E-71,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8860196.570963623,5207924.047173646
13-NORM-1.4,Normans Kill,Albany,200 meters upstream of rte 32.,42.62076,-73.766628,1311-0010,1,4,,H-221- 4 (portion 1),,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8211663.466496833,5254424.6496719215
13-NORM-3.7,Normans Kill,Bethlehem,200 m above delaware ave. (rt. 443) bridge.,42.63445,-73.8,1311-0010,1,4,,H-221- 4 (portion 1),13011003,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8215378.420543584,5256495.897490543
13-NORM-6.0,Normans Kill,Albany,opposite 14th hole; albany municipal golf course.,42.64139,-73.82638,1311-0010,1,4,,H-221- 4 (portion 1),,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8218315.028710713,5257546.068591159
13-NORM-7.3,Normans Kill,Slingerlands,new scotland rd bridge.,42.647963,-73.846059,1311-0010,1,4,2020006000189,H-221- 4 (portion 1),13111011,F,T,F,F,F,F,F,[object Promise],,,[object Promise],,,-8220505.684970034,5258540.812723164
13-NORM-7.5,Normans Kill,Bethlehem,rte 85 bridge. upstream.,42.648429,-73.84917,1311-0010,1,4,,H-221- 4 (portion 1),,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8220851.999905891,5258611.340182746
13-NORM-15.8,Normans Kill,Guilderland,50 m below normans kill rd. bridge.,42.66694,-73.89721,1311-0002,1,4,,H-221- 4 (portion 2),,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8226199.7882436,5261413.342357077
13-NORM-16.9,Normans Kill,Guilderland,10 m above state farm rd. bridge.,42.68037,-73.90907,1311-0002,1,4,,H-221- 4 (portion 2),,T,F,T,T,T,F,T,[object Promise],,,[object Promise],,,-8227520.03740441,5263446.7580404375
13-NORM-21.4,Normans Kill,Guilderland,off french mills rd. to the left behind watervliet water supply building.,42.71369,-73.95532,1311-0002,1,4,,H-221- 4 (portion 2),,T,T,T,T,T,T,F,[object Promise],,,[object Promise],,,-8232668.563853597,5268493.586871158
13-NORM-25.7,Normans Kill,Rotterdam,100 m above giffords church rd.,42.76458,-74.0026,1311-0018,93,4,,H-221- 4 (portion 4),,T,T,T,T,T,T,F,[object Promise],,,[object Promise],,,-8237931.749378304,5276206.896152648
13-NORM-33.6,Normans Kill,Duanesburg,off dump rd.,42.77301,-74.12193,1311-0005,93,4,,H-221- 4 (portion 5),,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8251215.504214664,5277485.228213171
13-NORM-33.8,Normans Kill,Duanesburg,off dump rd.,42.77067,-74.12512,1311-0005,93,4,,H-221- 4 (portion 5),,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8251570.613390297,5277130.371264596
13-WNORM-30.6,Normans Kill,Princetown,sr 7.,42.7775,-74.0755,1311-0005,93,4,,H-221- 4 (portion 5),,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8246046.940257134,5278166.166486807
13-WNORM-37.9,Normans Kill,Duanesburg,stream crossing behind duanesburg community center.,42.753217,-74.179967,1311-0005,93,4,,H-221- 4 (portion 5),,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8257676.153501835,5274484.076814068
14-BASK_N-1.7,North Branch Basket Creek,Hancock,off rock valley rd.,41.881163,-75.091213,1401-0135,25,4,2040101000846,D-59,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8359115.594209243,5143194.8264809195
04-BLAK_N-1.2,North Branch Black Creek,Bergen,cr 19a; above bridge.,43.122,-77.9825,0402-0028,37,9,,ONT-117-19-25-1,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8680972.190786451,5330559.965450723
04-BLAK_N_T1-1.1,North Branch Black Creek,Sweden,at ladue rd.,43.149342,-77.981212,0402-0028,55,8,4130003002656,Ont 117- 19,,T,T,T,F,T,T,T,[object Promise],,,[object Promise],,,-8680828.81128231,5334730.918356185
10-BOQT_N-3.3,North Branch Boquet River,Willsboro,40 m below co. rt. 68 (west rd.) bridge.,44.32278,-73.44695,1004-0078,31,5,,C- 48- 6,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8176077.07431902,5515529.766093971
14-CALL_N-0.6,North Branch Callicoon Creek,Delaware,hortonville rd. bridge; 40 m upstream.,41.767805,-75.028513,1401-0126,105,3,,D-53-2,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8352135.862136504,5126260.968693004
14-CALL_N-4.0,North Branch Callicoon Creek,Callicoon,hike down trib (buck bk) from cr 121.,41.803707,-74.99499,1401-0126,105,3,,D-53-2,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8348404.09884664,5131620.9058274515
14-CALL_N-4.7,North Branch Callicoon Creek,Callicoon,poley rd. bridge at dec fishing access; 30 m below.,41.804318,-74.98434,1401-0127,105,3,,D-53-2,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8347218.5462696925,5131712.150170925
01-CLAR_N-0.1,North Branch Clear Creek,North Collins,sisson hwy.,42.567116,-78.846825,0104-0056,29,9,,Ont 158..E-23- 6-4,,T,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8777188.409666348,5246312.8902758835
01-CLAR_N-1.3,North Branch Clear Creek,Collins,at jennings rd. bridge.,42.5221,-78.93224,0104-0055,29,9,,E-23-6-4,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8786696.763972457,5239511.192455299
01-CLAR_N-7.4,North Branch Clear Creek,North Collins,marshfield rd. bridge.,42.54389,-78.85306,0104-0055,29,9,,E-23-6-4,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8777882.486691445,5242802.942642506
02-WANG_N-3.4,North Branch Conewango,Villenova,bartlett hill rd; 5 m above culvert.,42.40915,-79.08829,0202-0051,13,9,,PA-63-44-3,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8804068.170510747,5222466.540541292
08-CMMG_N-0.2,North Branch Cummings Creek,Boonville,20 m below smith rd. bridge.,43.50417,-75.26694,0801-0233,65,6,,ONT-19-94,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8378677.434367871,5389029.243469761
05-GLED_N-0.1,North Branch Glendening Creek,Lindley,5 m above cr 5 at glendening rd.,42.07956,-77.16466,0503-0034,101,8,,PA-3-57-9-2,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8589930.658436082,5172904.60652743
09-GRAS_N-3.7,North Branch Grass River,Clare,cr 27 bridge.,44.42917,-75.05166,0904-0034,89,6,,SL-2-48,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8354712.574389895,5532099.224692318
10-GCHZ_N-0.5,North Branch Great Chazy River,Mooers,100 m above rt. 11 bridge.,44.95702,-73.6433,1002-0013,19,5,,C-  3-25,10022300,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8197934.656336279,5614757.700786595
10-GCHZ_N-15.4,North Branch Great Chazy River,Ellenburg,10 m above rt. 54 bridge.,44.89139,-73.84138,1002-0014,19,5,,C-  3-25,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8219984.821072611,5604439.239779166
03-GRND_N-0.3,North Branch Grindstone Creek,Richland,walk 915 ft down rr tracks to stream.,43.492161,-76.14433,0303-0082,75,7,,Ont  54,,T,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8476348.04239498,5387186.33971041
03-LSAM_N-7.9,North Branch Little Salmon River,Parish,400 ft upstream of cr 22.,43.413434,-76.065263,0303-0089,75,7,,Ont  58- 9,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8467546.344216429,5375113.941478346
03-LSAM_N-12.1,North Branch Little Salmon River,Parish,at cr 26 bridge.,43.41107,-76.00344,0303-0089,75,7,,ONT-58-9,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8460664.239337115,5374751.676567826
08-MLLL_N-0.1,North Branch Mill Creek,Lowville,20 m below cemetery st. bridge.,43.78417,-75.49889,0801-0317,49,6,,ONT-19-51,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8404497.99025737,5432102.518054317
12-MLLK_N-1.9,North Branch Mill Creek,Ohio,10 m above tea cup rd. bridge.,43.28583,-74.9186,1203-0045,43,6,,H-240-180-P799-19-11,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8339900.402944942,5355579.779753982
13-MNGO_N-0.8,North Branch Minisceongo Creek,Haverstraw,at storrs rd. bridge.,41.21519,-74.02645,1301-0120,87,3,,H- 43- 1-11,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8240586.7192337215,5044134.1415623315
13-MORD_N-1.3,North Branch Moordener Kill,Schodack,kraft rd. 50 m above bridge.,42.56917,-73.67693,1301-0244,83,4,,H-219- 1- 4,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8201678.330811658,5246623.356693386
13-MORD_N-2.4,North Branch Moordener Kill,Schodack,200 m above miller rd. bridge.,42.57861,-73.68555,1301-0244,83,4,,H-219- 1- 4,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8202637.904822297,5248050.36401981
13-WMORD_N-1.3,North Branch Moordener Kill,Schodack,kraft rd. 50 m above bridge.,42.569242,-73.676847,1301-0244,83,4,,H-219- 1- 4,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8201669.091293921,5246634.239830189
13-WMORD_N-4.2,North Branch Moordener Kill,East Greenbush,east greenbush town park.,42.594543,-73.66401,1301-0244,83,4,,H-219- 1- 4,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8200240.082990608,5250459.382498992
13-WMORD_N-9.2,North Branch Moordener Kill,Sand Lake,downstream of sr 43 culvert.,42.641855,-73.611955,1301-0244,83,4,,H-219- 1- 4,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8194445.346897365,5257616.4372683605
08-MOOS_N-1.4,North Branch Moose River,Webb,thendara golf course. 14th hole cart rd.,43.71305,-74.99972,0801-0212,43,6,,ONT-19-81-18-17,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8348930.640038092,5421142.8631128045
05-NEWT_N-1.0,North Branch Newtown Creek,Horseheads,path at park 'n ride off rte 13.,42.18889,-76.78777,0501-0035,15,8,,PA-3-28-13,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8547975.455551004,5189316.379999292
03-SALM_N-0.8,North Branch Salmon River,Redfield,harvester mill rd. access rd. to river.,43.54222,-75.81361,0303-0075,75,3,,ONT-53-16,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8439532.46039983,5394870.8270851355
03-SAND_T14-0.3,North Branch Sandy Creek,Rodman,at minkler rd./ county rte 155 bridge.,43.844432,-75.970988,0303-0050,45,6,,ONT-44-14,03032100,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8457051.699221894,5441399.154325526
10-NSAR-2.1,North Branch Saranac River,Saranac,"1 mile above rt. 3 bridge; off amell rd.


























in '98 moved to cold brook rd. due to fencing.",44.5923,-73.8754,1003-0038,19,5,,C- 15-22,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8223771.910149398,5557564.208280647
10-NSAR-9.0,North Branch Saranac River,Franklin,just off gold smith rd.,44.574847,-73.986187,1003-0038,33,5,,C- 15-22,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8236104.662575914,5554836.3445268655
10-NSAR-21.2,North Branch Saranac River,Franklin,north branch (old military) rd.,44.5115,-74.14827,1003-0041,33,5,,C- 15-22,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8254147.65960216,5544942.226103443
01-SABO_N-0.6,North Branch Slate Bottom Creek,Lancaster,just above culvert on sugarbush lane.,42.8684,-78.68571,0103-0018,29,9,,E-1-6-2-4,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8759253.169907192,5291962.388464971
11-SNOK_N-2.4,North Branch Snook Kill,Moreau,fedor rd. and burt rd.,43.23583,-73.62805,1101-0080,91,5,,H-318-1,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8196237.034101683,5347936.74450279
05-TUSC_N-0.3,North Branch Tuscarora Creek,Tuscarora,75 m above closed bridge on holden rd.,42.08222,-77.30916,0503-0019,101,8,,PA-3-57-5-8-11,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8606016.32485571,5173303.569181001
05-TUSC_N-8.4,North Branch Tuscarora Creek,Woodhull,at woodhull hedgesville rd. bridge.,42.137149,-77.41234,0503-0020,101,8,,PA-3-57-5-8-11,05014108,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8617502.26991576,5181545.890149423
11-WSTN_N-3.5,North Branch West Stony Creek,Benson,co rte 6 bridge; below.,43.24222,-74.33194,1104-0133,41,5,,H-369-P127-46-8,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8274593.710476161,5348913.174696163
11-WSTN_N-4.6,North Branch West Stony Creek,Benson,cramer rd. bridge.,43.252,-74.329,1104-0133,41,5,,H-369-P127-46- 8,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8274266.431173225,5350407.815496358
04-WCOY_N-0.2,North Branch Wiscoy Creek,Eagle,at e. main st.,42.580605,-78.253318,0403-0019,121,8,,Ont-117-104,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8711119.512644107,5248351.967901103
04-WCOY_N-2.6,North Branch Wiscoy Creek,Wethersfield,at end of northern angler footpath.,42.612,-78.25699,0403-0019,121,8,,Ont-117-104,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8711528.277814299,5253099.532074616
07-YAWG_N-0.2,North Branch Yawger Creek,Springport,town line rd. bridge.,42.8948,-76.69724,0705-0006,11,7,,ONT-66-12-P296-4-3,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8537897.70204949,5295973.017783914
12-NCHU-0.4,North Chuctanunda Creek,Amsterdam,80 m below rte. 5 bridge.,42.93972,-74.18999,1201-0031,57,4,,H-240-69,,T,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8258791.9087580545,5302801.112494108
12-NCHU-0.8,North Chuctanunda Creek,Amsterdam,100 yds above willow st bridge.,42.93861,-74.18222,1201-0031,57,4,,H-240-69,12011701,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8257926.956314592,5302632.326198832
12-NCHU-3.1,North Chuctanunda Creek,Amsterdam,shuttleworth park. 200 m below bridge.,42.960411,-74.174346,1201-0031,57,4,,H-240-69,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8257050.426644084,5305947.937470234
12-NCHU-3.2,North Chuctanunda Creek,Amsterdam,shuttleworth park. 200 m below bridge.,42.96167,-74.17333,1201-0031,57,4,,H-240-69,12011C03,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8256937.326041439,5306139.44871802
12-NCHU-16.5,North Chuctanunda Creek,Galway,greens corner rd.,43.06722,-74.06722,1201-0107,91,5,,H-240-69-P563-2-P564-1,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8245125.214873363,5322209.019658954
11-NORH-0.6,North Creek,Johnsburg,rte 28 bridge; 30 m above at ski bowl rd.,43.69361,-73.98778,1104-0256,113,5,,H-419,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8236281.994524749,5418149.406017706
11-NORH-1.2,North Creek,Johnsburg,30 m above co. rte. 29.,43.68667,-73.98943,1104-0256,113,5,,H-419,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8236465.671684557,5417080.9892088035
12-NORT-2.3,North Creek,Ephratah,off tillboro rd.; atv trails.,43.0256,-74.57859,1201-0047,35,5,,H-240-127-13-5,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8302050.66288032,5315869.240095339
12-NRCK-1.2,North Creek,Stratford,20 m upstream of piesco rd.,43.23139,-74.65971,1201-0179,35,5,,H-240-144-28,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8311080.89997347,5347258.346252485
12-NRCR-0.1,North Creek,Fairfield,west end rd. co. rte 7.,43.07639,-74.9836,1203-0026,43,6,,H-240-180-11,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8347136.169846504,5323606.421350377
13-NORC-0.1,North Creek,Claverack,1 m below rte 217 bridge.,42.25361,-73.665,1310-0061,21,4,,H-204- 3-16,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8200350.289286493,5199045.021911482
04-JCOX_N-2.5,North Fork Jaycox Creek,Geneseo,200 m upstream of confluence with perennial stream off cr 52 (150 m).,42.854488,-77.743882,0402-0064,51,8,,Ont 117-57,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8654409.356532346,5289849.598484994
13-NRTH-0.1,North Lake Outlet,Hunter,300 m below stp discharge; 30 m above trail bridge.,42.195,-74.05889,1309-0013,39,4,,H-193- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8244197.923515055,5190234.402655387
13-NRTH-0.2,North Lake Outlet,Hunter,150 m below stp discharge.,42.195,-74.05722,1309-0013,39,4,,H-193- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8244012.019965433,5190234.402655387
13-NRTH-0.3,North Lake Outlet,Hunter,15 m below stp discharge.,42.19472,-74.05639,1309-0013,39,4,,H-193- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8243919.624788073,5190192.33093707
13-NRTH-0.4,North Lake Outlet,Hunter,15 m above stp discharge.,42.19472,-74.05556,1309-0013,39,4,,H-193- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8243827.229610714,5190192.33093707
04-MCMI_N-0.6,North Mcmillian Creek,Conesus,east lake rd. bridge near walkley.,42.72304,-77.7015,0402-0076,51,8,,ONT-117-4-P67-9,,T,F,T,F,F,T,T,[object Promise],,,[object Promise],,,-8649691.41387354,5269910.2756245
04-MCMI_N-3.0,North Mcmillon Creek,Conesus,federal rd. rte 56.,42.736442,-77.66856,0402-0076,51,8,,Ont 117-40-P67-09,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8646024.549846811,5271941.285741707
06-NWIN-0.2,North Winfield Creek,Winfield,town park. 120 m below rte 20 bridge.,42.88417,-75.18861,0601-0035,43,6,,SR-146-69,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8369957.778654034,5294357.925418297
06-NWIN-5.6,North Winfield Creek,Litchfield,at intersetion of albany and dugan rd.s.,42.940959,-75.19344,0601-0035,43,6,2050101000580,SR-146-69,,T,F,T,F,F,T,T,[object Promise],,,[object Promise],,,-8370495.451794564,5302989.518087815
